preco,endereco,bairro,zona_urbana,qt_casas_bairro,tipo_de_imovel,numero_de_quartos,numero_de_banheiros,numero_de_vagas,area_do_terreno,tamanho_da_construcao,distancia_centro_urbano,data_de_venda
1950000.0,15 Charles St,Surrey Hills,SulMetrop,5457.0,casa,2,1.0,1.0,858.0,,10.2,2017-07-22
2550000.0,6 Durham Rd,Surrey Hills,SulMetrop,5457.0,casa,4,2.0,2.0,861.0,,10.2,2017-07-22
830000.0,1/24 Suffolk Rd,Surrey Hills,SulMetrop,5457.0,apartamento,2,1.0,1.0,180.0,,10.2,2017-07-22
740000.0,7 Argyll St,Sydenham,OesteMetrop,3640.0,casa,4,2.0,2.0,1017.0,156.0,18.0,2017-07-22
620000.0,44 Roseleigh Bvd,Sydenham,OesteMetrop,3640.0,casa,3,2.0,2.0,360.0,,18.0,2017-07-22
512000.0,283 Bethany Rd,Tarneit,OesteMetrop,10160.0,casa,4,,,,,18.4,2017-07-22
463500.0,26 Bradman Dr,Tarneit,OesteMetrop,10160.0,casa,4,2.0,2.0,371.0,156.0,18.4,2017-07-22
530000.0,30 Cobram St,Tarneit,OesteMetrop,10160.0,casa,3,2.0,2.0,400.0,153.0,18.4,2017-07-22
,17 Solander Gr,Tarneit,OesteMetrop,10160.0,casa,3,2.0,2.0,359.0,,18.4,2017-07-22
446000.0,7 Vive St,Tarneit,OesteMetrop,10160.0,casa,3,2.0,2.0,326.0,162.0,18.4,2017-07-22
520000.0,55 Bloomsbury Dr,Taylors Hill,OesteMetrop,4242.0,casa,3,2.0,2.0,389.0,161.0,18.0,2017-07-22
530000.0,20 Hobart Wy,Taylors Hill,OesteMetrop,4242.0,casa,3,2.0,1.0,343.0,119.0,18.0,2017-07-22
725500.0,6 Hobart Wy,Taylors Hill,OesteMetrop,4242.0,casa,5,3.0,2.0,450.0,260.0,18.0,2017-07-22
688000.0,47 Apollo Rd,Taylors Lakes,OesteMetrop,5336.0,casa,4,2.0,1.0,645.0,,15.5,2017-07-22
630000.0,7 Apollo Rd,Taylors Lakes,OesteMetrop,5336.0,casa,3,2.0,1.0,655.0,,15.5,2017-07-22
800000.0,4 Goulburn Wy,Taylors Lakes,OesteMetrop,5336.0,casa,4,3.0,6.0,876.0,,15.5,2017-07-22
760000.0,4 Pacific Pl,Taylors Lakes,OesteMetrop,5336.0,casa,3,3.0,2.0,654.0,,15.5,2017-07-22
502000.0,23A Wentworth Dr,Taylors Lakes,OesteMetrop,5336.0,t,3,2.0,2.0,198.0,143.0,15.5,2017-07-22
1325000.0,5 Caminole Wyn,Templestowe,LesteMetrop,6202.0,casa,5,,,,,15.5,2017-07-22
1275000.0,32 Hillhouse Rd,Templestowe,LesteMetrop,6202.0,casa,4,2.0,2.0,812.0,33.0,15.5,2017-07-22
1300000.0,1 Saville Ct,Templestowe,LesteMetrop,6202.0,casa,5,3.0,3.0,767.0,,15.5,2017-07-22
1215000.0,46 Feathertop Av,Templestowe Lower,LesteMetrop,5420.0,casa,4,2.0,4.0,729.0,240.0,12.4,2017-07-22
1320000.0,20 Oak Cr,Templestowe Lower,LesteMetrop,5420.0,casa,4,2.0,2.0,774.0,,12.4,2017-07-22
731000.0,1/6 Union St,Templestowe Lower,LesteMetrop,5420.0,t,2,1.0,1.0,217.0,115.0,12.4,2017-07-22
651000.0,24 Banksia Av,Thomastown,NorteMetrop,7955.0,casa,3,1.0,2.0,526.0,116.0,15.3,2017-07-22
685000.0,3 Lesile St,Thomastown,NorteMetrop,7955.0,casa,3,,,,,15.3,2017-07-22
631000.0,14 Marjory St,Thomastown,NorteMetrop,7955.0,casa,3,1.0,2.0,584.0,121.0,15.3,2017-07-22
715500.0,37 Smith Av,Thomastown,NorteMetrop,7955.0,casa,3,1.0,2.0,685.0,,15.3,2017-07-22
1110000.0,105 Fyffe St,Thornbury,NorteMetrop,8870.0,casa,3,1.0,0.0,396.0,113.0,7.0,2017-07-22
735000.0,8/161 Alexandra Av,Toorak,SulMetrop,7217.0,apartamento,2,1.0,1.0,0.0,84.0,4.1,2017-07-22
920000.0,6/2 Tintern Av,Toorak,SulMetrop,7217.0,apartamento,2,2.0,1.0,0.0,,4.1,2017-07-22
350000.0,10/270 Williams Rd,Toorak,SulMetrop,7217.0,apartamento,1,1.0,1.0,0.0,,4.1,2017-07-22
822000.0,56 Broadmeadows Rd,Tullamarine,OesteMetrop,3296.0,casa,3,1.0,1.0,778.0,112.0,12.9,2017-07-22
988000.0,88 Boronia Rd,Vermont,LesteMetrop,4181.0,casa,3,1.0,1.0,653.0,119.0,17.2,2017-07-22
,6 Moray Gr,Vermont South,LesteMetrop,4280.0,casa,4,2.0,2.0,658.0,,17.2,2017-07-22
,4 Dunluce Ct,Viewbank,LesteMetrop,2698.0,casa,5,3.0,2.0,668.0,299.0,8.9,2017-07-22
855000.0,16 Allanfield Cr,Wantirna South,LesteMetrop,7082.0,casa,3,1.0,2.0,730.0,,14.7,2017-07-22
630000.0,1/20 Kensington Pl,Wantirna South,LesteMetrop,7082.0,t,3,1.0,2.0,169.0,141.0,14.7,2017-07-22
,12 Cemetery Rd,Warrandyte,LesteMetrop,2003.0,casa,4,2.0,0.0,1166.0,204.0,21.1,2017-07-22
830000.0,18 Barry St,Watsonia,NorteMetrop,2329.0,casa,3,1.0,1.0,598.0,104.4,14.5,2017-07-22
710000.0,27 Kurrajong Cr,Watsonia North,NorteMetrop,1442.0,casa,3,1.0,2.0,600.0,115.0,14.5,2017-07-22
850000.0,59 Sellars St,Watsonia North,NorteMetrop,1442.0,casa,3,1.0,2.0,766.0,,14.5,2017-07-22
383000.0,8 Centenary Cr,Werribee,OesteMetrop,16166.0,casa,3,1.0,2.0,548.0,95.0,14.7,2017-07-22
,69 Flemington Cr,Werribee,OesteMetrop,16166.0,casa,4,1.0,2.0,530.0,,14.7,2017-07-22
463000.0,5 Flourish Wy,Werribee,OesteMetrop,16166.0,casa,4,2.0,2.0,358.0,148.0,14.7,2017-07-22
471500.0,34 Hooker Rd,Werribee,OesteMetrop,16166.0,casa,3,1.0,2.0,530.0,,14.7,2017-07-22
412500.0,1 Ord Ct,Werribee,OesteMetrop,16166.0,casa,3,1.0,1.0,583.0,,14.7,2017-07-22
452000.0,3 Parramatta Rd,Werribee,OesteMetrop,16166.0,casa,3,1.0,3.0,567.0,121.0,14.7,2017-07-22
,24 Stewart Dr,Werribee,OesteMetrop,16166.0,casa,3,1.0,4.0,530.0,,14.7,2017-07-22
665000.0,17 Timbarra Dr,Werribee,OesteMetrop,16166.0,casa,4,2.0,2.0,520.0,201.0,14.7,2017-07-22
485000.0,6 Troup Ct,Werribee,OesteMetrop,16166.0,casa,3,1.0,1.0,633.0,88.0,14.7,2017-07-22
510000.0,17 Xavier Ct,Werribee,OesteMetrop,16166.0,casa,4,2.0,1.0,531.0,147.0,14.7,2017-07-22
,42 Elphinstone St,West Footscray,OesteMetrop,5058.0,casa,2,1.0,2.0,354.0,,6.4,2017-07-22
850000.0,16 Market St,West Footscray,OesteMetrop,5058.0,casa,3,1.0,2.0,269.0,111.0,6.4,2017-07-22
,171 Suffolk St,West Footscray,OesteMetrop,5058.0,casa,3,1.0,1.0,259.0,111.0,6.4,2017-07-22
915000.0,27 Wellington St,West Footscray,OesteMetrop,5058.0,casa,3,1.0,2.0,447.0,,6.4,2017-07-22
1591000.0,11 Bluegum Av,Wheelers Hill,SudesteMetrop,7392.0,casa,5,3.0,3.0,923.0,,16.7,2017-07-22
1490000.0,6 Reynolds Av,Wheelers Hill,SudesteMetrop,7392.0,casa,5,3.0,4.0,677.0,,16.7,2017-07-22
,5 Timaru Ct,Wheelers Hill,SudesteMetrop,7392.0,casa,4,2.0,1.0,653.0,,16.7,2017-07-22
1440000.0,22 Hotham St,Williamstown,OesteMetrop,6380.0,casa,4,2.0,0.0,240.0,170.0,6.8,2017-07-22
,28 Mombassa Dr,Wollert,NorteMetrop,2940.0,casa,4,2.0,2.0,400.0,,25.5,2017-07-22
400000.0,34 Tindales Rd,Wollert,NorteMetrop,2940.0,casa,3,2.0,1.0,213.0,,25.5,2017-07-22
,5 Murdeduke Cr,Wyndham Vale,OesteMetrop,5262.0,casa,3,2.0,2.0,507.0,155.0,27.2,2017-07-22
,39 Ribblesdale Av,Wyndham Vale,OesteMetrop,5262.0,casa,3,1.0,2.0,526.0,103.0,27.2,2017-07-22
,1 Windsor Av,Wyndham Vale,OesteMetrop,5262.0,casa,3,1.0,4.0,653.0,,27.2,2017-07-22
620000.0,15 Yarra St,Yarra Glen,NorteVic,1160.0,casa,3,2.0,1.0,863.0,180.56,31.4,2017-07-22
900000.0,61 Eirene St,Yarraville,OesteMetrop,6543.0,casa,2,1.0,3.0,463.0,123.5,6.3,2017-07-22
1407000.0,30 Freame St,Yarraville,OesteMetrop,6543.0,casa,4,2.0,2.0,446.0,152.0,6.3,2017-07-22
1044000.0,55 Simpson St,Yarraville,OesteMetrop,6543.0,casa,2,1.0,0.0,197.0,,6.3,2017-07-22
,76 Bowes Av,Airport West,OesteMetrop,3464.0,casa,3,1.0,1.0,0.0,96.0,10.4,2017-07-29
780000.0,10A Coniston Av,Airport West,OesteMetrop,3464.0,t,3,2.0,1.0,195.0,192.0,10.4,2017-07-29
670000.0,4/24 Laurence Av,Airport West,OesteMetrop,3464.0,t,2,,,,,10.4,2017-07-29
555000.0,10 Elinga Ct,Albanvale,OesteMetrop,1899.0,casa,3,1.0,3.0,566.0,126.0,14.0,2017-07-29
613000.0,6 Hayden Cr,Albion,OesteMetrop,2185.0,casa,3,1.0,2.0,465.0,,10.5,2017-07-29
340000.0,2/20 Talmage St,Albion,OesteMetrop,2185.0,t,2,1.0,1.0,100.0,,10.5,2017-07-29
580000.0,1/26 Talmage St,Albion,OesteMetrop,2185.0,t,3,2.0,2.0,175.0,110.0,10.5,2017-07-29
,2A Constance St,Alphington,NorteMetrop,2211.0,casa,3,1.0,2.0,667.0,,5.7,2017-07-29
1305000.0,1/16 Miller St,Alphington,NorteMetrop,2211.0,casa,3,,,,,5.7,2017-07-29
,21 Curlew Av,Altona,OesteMetrop,5301.0,casa,3,2.0,2.0,707.0,,11.0,2017-07-29
402000.0,2/105 Merton St,Altona Meadows,OesteMetrop,7630.0,apartamento,2,,,,,15.5,2017-07-29
627000.0,1 Chelsey St,Ardeer,OesteMetrop,1281.0,casa,3,1.0,2.0,697.0,102.0,12.8,2017-07-29
380000.0,11/49 Kooyong Rd,Armadale,SulMetrop,4836.0,apartamento,1,1.0,1.0,0.0,,6.3,2017-07-29
631500.0,6/56 Sutherland Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,,6.3,2017-07-29
1185000.0,29 Doncaster St,Ascot Vale,OesteMetrop,6567.0,t,3,2.0,2.0,271.0,,4.3,2017-07-29
1500000.0,52 Langs Rd,Ascot Vale,OesteMetrop,6567.0,casa,4,,,,,4.3,2017-07-29
,7 Duke St,Ashburton,SulMetrop,3052.0,casa,2,1.0,2.0,470.0,,10.2,2017-07-29
1540000.0,7 Barrington Dr,Ashwood,SulMetrop,2894.0,casa,4,2.0,3.0,668.0,205.0,10.2,2017-07-29
,2 Harrison La,Aspendale,SudesteMetrop,2824.0,t,3,,,,,21.5,2017-07-29
1125000.0,36 Laura St,Aspendale,SudesteMetrop,2824.0,casa,4,,,,,21.5,2017-07-29
1510000.0,4 Roycroft Av,Aspendale,SudesteMetrop,2824.0,casa,4,2.0,4.0,387.0,,21.5,2017-07-29
770000.0,19 Lake St,Avondale Heights,OesteMetrop,4502.0,casa,3,,,,,9.5,2017-07-29
3812000.0,27 Burroughs Rd,Balwyn,SulMetrop,5682.0,casa,5,4.0,2.0,729.0,1.0,7.9,2017-07-29
1450000.0,4 Dee St,Balwyn,SulMetrop,5682.0,t,4,3.0,2.0,232.0,,7.9,2017-07-29
1600000.0,1/6 Corhampton Rd,Balwyn North,SulMetrop,7809.0,apartamento,3,2.0,2.0,314.0,,9.7,2017-07-29
950000.0,1/47 Kawarren St,Balwyn North,SulMetrop,7809.0,apartamento,2,1.0,1.0,327.0,,9.7,2017-07-29
1755000.0,12 Maud St,Balwyn North,SulMetrop,7809.0,casa,4,2.0,2.0,605.0,155.0,9.7,2017-07-29
606000.0,592 Mountain Hwy,Bayswater,LesteMetrop,5030.0,casa,3,1.0,1.0,424.0,94.0,23.2,2017-07-29
537000.0,2 George St,Beaconsfield,LesteVic,2332.0,apartamento,3,1.0,1.0,460.0,,39.0,2017-07-29
,1 Lancaster Wy,Beaconsfield,LesteVic,2332.0,casa,2,,,,,39.0,2017-07-29
,1A Lancaster Wy,Beaconsfield,LesteVic,2332.0,casa,2,,,,,39.0,2017-07-29
,38 Tantallon Bvd,Beaconsfield,LesteVic,2332.0,casa,3,2.0,1.0,349.0,103.0,39.0,2017-07-29
900000.0,2/37 Bonanza Rd,Beaumaris,SulMetrop,5366.0,t,3,2.0,2.0,243.0,,17.3,2017-07-29
1500000.0,6 Monaco Cr,Beaumaris,SulMetrop,5366.0,casa,3,2.0,2.0,594.0,,17.3,2017-07-29
1435000.0,2 Osborne Av,Bentleigh,SulMetrop,6795.0,t,3,3.0,2.0,307.0,177.0,11.4,2017-07-29
592000.0,2/9 Argyle St,Bentleigh East,SulMetrop,10969.0,apartamento,2,1.0,1.0,121.0,,13.8,2017-07-29
900000.0,2A Goodrich St,Bentleigh East,SulMetrop,10969.0,casa,3,2.0,2.0,264.0,,13.8,2017-07-29
1780000.0,10 Juliana St,Bentleigh East,SulMetrop,10969.0,casa,4,2.0,2.0,577.0,,13.8,2017-07-29
1260000.0,16 Waratah St,Bentleigh East,SulMetrop,10969.0,t,3,2.0,2.0,669.0,138.0,13.8,2017-07-29
620000.0,33 Jane St,Berwick,LesteVic,17093.0,casa,3,1.0,2.0,792.0,101.0,35.2,2017-07-29
,67 Strathavan Dr,Berwick,LesteVic,17093.0,casa,4,3.0,2.0,890.0,145.4,35.2,2017-07-29
600000.0,5/323 Beach Rd,Black Rock,SulMetrop,2866.0,apartamento,2,1.0,1.0,0.0,74.0,17.3,2017-07-29
1215000.0,1/47 Bluff Rd,Black Rock,SulMetrop,2866.0,t,3,2.0,2.0,314.0,,17.3,2017-07-29
615000.0,12/5 Travellyn Ct,Blackburn South,LesteMetrop,4387.0,apartamento,2,1.0,1.0,3316.0,85.0,13.4,2017-07-29
,1a Wicking Ct,Blackburn South,LesteMetrop,4387.0,casa,4,,,,,13.4,2017-07-29
790000.0,42 Matlock Rd,Boronia,LesteMetrop,9704.0,casa,3,1.0,2.0,868.0,,25.0,2017-07-29
770000.0,15 New St,Boronia,LesteMetrop,9704.0,casa,4,2.0,2.0,723.0,1.0,25.0,2017-07-29
1831000.0,9 Bishop St,Box Hill,LesteMetrop,4605.0,casa,4,1.0,1.0,662.0,,10.9,2017-07-29
800000.0,35 Carlton St,Braybrook,OesteMetrop,3589.0,casa,3,1.0,2.0,591.0,,8.6,2017-07-29
381500.0,5/16 Lawn Cr,Braybrook,OesteMetrop,3589.0,apartamento,3,,,,,8.6,2017-07-29
,4 Baroona Ct,Brighton,SulMetrop,10579.0,casa,4,2.0,4.0,652.0,220.0,10.5,2017-07-29
845000.0,6/105 Cochrane St,Brighton,SulMetrop,10579.0,apartamento,2,1.0,1.0,100.0,110.0,10.5,2017-07-29
,2/14 Nepean Hwy,Brighton,SulMetrop,10579.0,apartamento,2,,,,,10.5,2017-07-29
495000.0,7/138 New St,Brighton,SulMetrop,10579.0,apartamento,1,1.0,1.0,0.0,,10.5,2017-07-29
760000.0,6/30 Roslyn St,Brighton,SulMetrop,10579.0,apartamento,2,1.0,1.0,138.0,,10.5,2017-07-29
1240000.0,1/141 South Rd,Brighton,SulMetrop,10579.0,casa,3,2.0,2.0,206.0,,10.5,2017-07-29
950000.0,10/196 North Rd,Brighton East,SulMetrop,6938.0,apartamento,2,,,,,10.3,2017-07-29
470000.0,2 Deakin Ct,Broadmeadows,NorteMetrop,4294.0,t,3,,,,,14.0,2017-07-29
586000.0,5 Evans Ct,Broadmeadows,NorteMetrop,4294.0,casa,3,1.0,1.0,677.0,,14.0,2017-07-29
,3/52 Jacana Av,Broadmeadows,NorteMetrop,4294.0,casa,2,,,,,14.0,2017-07-29
706000.0,18 Katunga Cr,Broadmeadows,NorteMetrop,4294.0,casa,4,1.0,4.0,752.0,115.0,14.0,2017-07-29
550000.0,54 Ophir St,Broadmeadows,NorteMetrop,4294.0,casa,3,2.0,1.0,602.0,,14.0,2017-07-29
456000.0,30 Pinrush Rd,Brookfield,OesteVic,3122.0,casa,4,2.0,2.0,576.0,189.0,29.8,2017-07-29
555000.0,77 Corrigan Av,Brooklyn,OesteMetrop,962.0,apartamento,2,2.0,1.0,207.0,,6.4,2017-07-29
650000.0,1/46 Davies St,Brunswick,NorteMetrop,11918.0,casa,2,1.0,1.0,108.0,70.0,5.2,2017-07-29
1080000.0,11 Marks St,Brunswick,NorteMetrop,11918.0,casa,4,2.0,0.0,256.0,,5.2,2017-07-29
,1 North St,Brunswick,NorteMetrop,11918.0,t,3,2.0,1.0,167.0,126.0,5.2,2017-07-29
725000.0,22/74 Tinning St,Brunswick,NorteMetrop,11918.0,t,2,,,,,5.2,2017-07-29
620000.0,1/51 Brunswick Rd,Brunswick East,NorteMetrop,5533.0,casa,2,1.0,1.0,123.0,79.0,4.0,2017-07-29
683000.0,3/51 Brunswick Rd,Brunswick East,NorteMetrop,5533.0,casa,2,1.0,1.0,0.0,91.0,4.0,2017-07-29
,24 Ethel St,Brunswick East,NorteMetrop,5533.0,casa,2,1.0,0.0,155.0,105.0,4.0,2017-07-29
501000.0,2/38 Ethel St,Brunswick East,NorteMetrop,5533.0,casa,2,1.0,1.0,71.0,47.0,4.0,2017-07-29
615000.0,603/29 Nicholson St,Brunswick East,NorteMetrop,5533.0,apartamento,2,1.0,1.0,0.0,70.0,4.0,2017-07-29
1220000.0,17 Roberts St,Brunswick East,NorteMetrop,5533.0,casa,2,1.0,1.0,459.0,,4.0,2017-07-29
1150000.0,17 Cohuna St,Brunswick West,NorteMetrop,7082.0,casa,2,1.0,1.0,539.0,107.0,5.2,2017-07-29
328000.0,8/24 Daly St,Brunswick West,NorteMetrop,7082.0,apartamento,1,1.0,1.0,,,5.2,2017-07-29
400000.0,7/80 Hopetoun Av,Brunswick West,NorteMetrop,7082.0,apartamento,2,2.0,1.0,0.0,,5.2,2017-07-29
,8/8 Balaka Pl,Bundoora,NorteMetrop,10175.0,t,3,1.0,1.0,158.0,,12.1,2017-07-29
773500.0,5 Gray Ct,Bundoora,NorteMetrop,10175.0,t,3,,,,,12.1,2017-07-29
,7 Nolan Cl,Bundoora,NorteMetrop,10175.0,casa,4,2.0,2.0,651.0,275.0,12.1,2017-07-29
1750500.0,383 Burwood Hwy,Burwood,SulMetrop,5678.0,casa,3,1.0,2.0,719.0,,10.4,2017-07-29
,1/14 Hughes St,Burwood,SulMetrop,5678.0,apartamento,4,,,,,10.4,2017-07-29
,12/6 Yarra Bing Cr,Burwood,SulMetrop,5678.0,apartamento,2,1.0,2.0,5100.0,59.0,10.4,2017-07-29
835000.0,1/2 Ellesmere Rd,Burwood East,LesteMetrop,4048.0,apartamento,3,2.0,2.0,347.0,143.0,14.7,2017-07-29
,42 Stockton Dr,Cairnlea,OesteMetrop,2674.0,casa,3,2.0,2.0,591.0,160.91,14.8,2017-07-29
640000.0,16 Westbury St,Cairnlea,OesteMetrop,2674.0,casa,3,2.0,2.0,316.0,170.0,14.8,2017-07-29
1280000.0,52 Ellsworth Cr,Camberwell,SulMetrop,8920.0,t,3,2.0,2.0,186.0,158.0,7.7,2017-07-29
2400000.0,78 Fordham Av,Camberwell,SulMetrop,8920.0,casa,5,2.0,0.0,633.0,,7.7,2017-07-29
682000.0,1/43 Inglesby Rd,Camberwell,SulMetrop,8920.0,apartamento,2,1.0,1.0,1106.0,,7.7,2017-07-29
2500000.0,6 Regent St,Camberwell,SulMetrop,8920.0,casa,4,2.0,3.0,947.0,225.0,7.7,2017-07-29
682000.0,11/596 Riversdale Rd,Camberwell,SulMetrop,8920.0,apartamento,3,1.0,2.0,2863.0,,7.7,2017-07-29
600800.0,2/37 Thomas St,Camberwell,SulMetrop,8920.0,apartamento,2,1.0,1.0,1625.0,1.0,7.7,2017-07-29
,30 Woodlands Av,Camberwell,SulMetrop,8920.0,casa,3,2.0,2.0,422.0,125.0,7.7,2017-07-29
,410/1 Bouverie St,Carlton,NorteMetrop,6786.0,apartamento,2,2.0,1.0,0.0,,1.6,2017-07-29
920000.0,66 Palmerston St,Carlton,NorteMetrop,6786.0,casa,3,1.0,0.0,98.0,,1.6,2017-07-29
1690000.0,384 Canning St,Carlton North,NorteMetrop,3106.0,casa,2,1.0,1.0,173.0,,3.5,2017-07-29
550000.0,9/1062 Lygon St,Carlton North,NorteMetrop,3106.0,apartamento,3,,,,,3.5,2017-07-29
680000.0,2/8 Beena Av,Carnegie,SulMetrop,7822.0,apartamento,2,1.0,1.0,145.0,,10.1,2017-07-29
316000.0,13/1150 Dandenong Rd,Carnegie,SulMetrop,7822.0,apartamento,1,1.0,1.0,1978.0,,10.1,2017-07-29
1600000.0,5a Hethersett Gr,Carnegie,SulMetrop,7822.0,t,4,,,,,10.1,2017-07-29
1151000.0,1/80 Truganini Rd,Carnegie,SulMetrop,7822.0,apartamento,3,2.0,1.0,259.0,115.0,10.1,2017-07-29
518000.0,10 Risley Cl,Caroline Springs,OesteMetrop,7719.0,casa,3,2.0,2.0,308.0,,14.8,2017-07-29
625000.0,29 Whatley St,Carrum,SudesteMetrop,1989.0,casa,3,2.0,1.0,379.0,170.0,31.2,2017-07-29
480000.0,9 Pinewood Dr,Carrum Downs,SudesteMetrop,8060.0,casa,3,1.0,0.0,528.0,106.0,34.9,2017-07-29
,40/15 Hawthorn Rd,Caulfield North,SulMetrop,6923.0,apartamento,1,1.0,0.0,2467.0,,7.8,2017-07-29
,1/17 Carramar St,Chadstone,SulMetrop,3582.0,apartamento,3,,,,,11.7,2017-07-29
1050000.0,1/6 Crana Ct,Chadstone,SulMetrop,3582.0,t,5,2.0,2.0,276.0,159.0,11.7,2017-07-29
750000.0,364 Station St,Chelsea,SudesteMetrop,3906.0,casa,3,1.0,2.0,463.0,,27.0,2017-07-29
835500.0,11 Rebecca Cl,Chelsea Heights,SudesteMetrop,2076.0,casa,5,5.0,4.0,570.0,243.0,27.0,2017-07-29
1740000.0,22 Cavanagh St,Cheltenham,SulMetrop,9758.0,casa,4,2.0,2.0,721.0,283.0,17.9,2017-07-29
560000.0,4/163 Centre Dandenong Rd,Cheltenham,SulMetrop,9758.0,apartamento,2,1.0,2.0,182.0,,17.9,2017-07-29
,104/19 Hall St,Cheltenham,SulMetrop,9758.0,apartamento,2,,,,,17.9,2017-07-29
751000.0,3/33 Sunray Av,Cheltenham,SulMetrop,9758.0,t,2,1.0,1.0,171.0,,17.9,2017-07-29
1237500.0,6B Tenham Gr,Cheltenham,SulMetrop,9758.0,t,3,,,,,17.9,2017-07-29
,20 Ward St,Cheltenham,SulMetrop,9758.0,t,2,1.0,1.0,56.0,,17.9,2017-07-29
976000.0,8 Elliminya Ct,Clarinda,SudesteMetrop,2727.0,casa,5,3.0,2.0,537.0,,17.5,2017-07-29
,6/1 Marshall Pl,Clifton Hill,NorteMetrop,2954.0,t,3,2.0,1.0,122.0,,3.6,2017-07-29
1662500.0,117 Roseneath St,Clifton Hill,NorteMetrop,2954.0,casa,4,2.0,0.0,191.0,,3.6,2017-07-29
591000.0,7/16 The Esplanade,Clifton Hill,NorteMetrop,2954.0,apartamento,2,1.0,1.0,0.0,64.0,3.6,2017-07-29
650000.0,3/7 Dare St,Coburg,NorteMetrop,11204.0,casa,2,1.0,1.0,149.0,,6.7,2017-07-29
1400000.0,68 Marks St,Coburg,NorteMetrop,11204.0,casa,4,2.0,2.0,426.0,165.0,6.7,2017-07-29
996000.0,34 Soudan St,Coburg,NorteMetrop,11204.0,casa,2,1.0,1.0,476.0,97.0,6.7,2017-07-29
430000.0,4/94 The Grove,Coburg,NorteMetrop,11204.0,apartamento,1,1.0,1.0,103.0,,6.7,2017-07-29
1011000.0,17 Delta Av,Coburg North,NorteMetrop,3445.0,casa,4,2.0,2.0,500.0,145.0,6.7,2017-07-29
,38A Mashoobra St,Coburg North,NorteMetrop,3445.0,t,2,1.0,1.0,166.0,96.0,6.7,2017-07-29
770000.0,39 Peterson Av,Coburg North,NorteMetrop,3445.0,casa,3,1.0,1.0,520.0,,6.7,2017-07-29
830000.0,10 Shore Gr,Coburg North,NorteMetrop,3445.0,t,3,2.0,2.0,275.0,142.0,6.7,2017-07-29
455000.0,470 Barry Rd,Coolaroo,NorteMetrop,1124.0,casa,3,1.0,1.0,562.0,,17.4,2017-07-29
,5 Brayford Nk,Craigieburn,NorteMetrop,15510.0,casa,3,,,,,20.6,2017-07-29
510000.0,15 Champion Pde,Craigieburn,NorteMetrop,15510.0,casa,4,2.0,1.0,336.0,83.0,20.6,2017-07-29
620000.0,12 Glacier St,Craigieburn,NorteMetrop,15510.0,casa,4,,,,,20.6,2017-07-29
590000.0,10 Olympic Wy,Craigieburn,NorteMetrop,15510.0,casa,4,2.0,2.0,512.0,200.71,20.6,2017-07-29
470000.0,3 Riverway Vw,Craigieburn,NorteMetrop,15510.0,casa,3,,,,,20.6,2017-07-29
662000.0,14 Rouge Wy,Craigieburn,NorteMetrop,15510.0,casa,4,,,,,20.6,2017-07-29
390000.0,66 Willmott Dr,Craigieburn,NorteMetrop,15510.0,casa,3,1.0,1.0,301.0,109.0,20.6,2017-07-29
,41 Woodlea Cr,Craigieburn,NorteMetrop,15510.0,casa,4,2.0,1.0,505.0,,20.6,2017-07-29
500000.0,13 Cumquat Ct,Cranbourne North,SudesteMetrop,6464.0,casa,4,2.0,0.0,579.0,149.0,34.7,2017-07-29
1150000.0,20 Glenora Av,Croydon,LesteMetrop,11925.0,casa,2,1.0,2.0,1800.0,,23.0,2017-07-29
745000.0,1/6 Kitchener Rd,Croydon,LesteMetrop,11925.0,casa,3,2.0,2.0,297.0,,23.0,2017-07-29
1130000.0,1 Laird St,Croydon,LesteMetrop,11925.0,casa,3,,,,,23.0,2017-07-29
928000.0,6 Powell St,Croydon,LesteMetrop,11925.0,casa,3,1.0,1.0,981.0,,23.0,2017-07-29
1020000.0,24 County Tce,Croydon Hills,LesteMetrop,1705.0,casa,4,2.0,2.0,560.0,253.0,23.0,2017-07-29
,10 Oxford Cl,Croydon Hills,LesteMetrop,1705.0,casa,4,2.0,2.0,777.0,,23.0,2017-07-29
617000.0,1/30 Boyd St,Dandenong North,SudesteMetrop,8322.0,apartamento,4,3.0,2.0,279.0,,24.7,2017-07-29
,75 Capesthorne Dr,Derrimut,OesteMetrop,2276.0,casa,5,2.0,2.0,688.0,285.7,14.7,2017-07-29
632000.0,2/18 Bruce St,Diamond Creek,NorteVic,4258.0,casa,3,,,,,21.8,2017-07-29
,31 Phipps Cr,Diamond Creek,NorteVic,4258.0,casa,2,1.0,0.0,344.0,60.0,21.8,2017-07-29
,18 Harcourt St,Doncaster,LesteMetrop,9028.0,casa,4,2.0,2.0,656.0,,12.4,2017-07-29
,24 Nathan St,Doncaster,LesteMetrop,9028.0,casa,4,2.0,2.0,645.0,130.0,12.4,2017-07-29
478000.0,116/6 Thiele St,Doncaster,LesteMetrop,9028.0,apartamento,2,,,,,12.4,2017-07-29
1420000.0,10 Wilsons Rd,Doncaster,LesteMetrop,9028.0,casa,3,1.0,2.0,721.0,130.0,12.4,2017-07-29
1120000.0,54 Devon Dr,Doncaster East,LesteMetrop,10999.0,casa,3,1.0,1.0,725.0,,14.3,2017-07-29
